Survey;CellID;Location;Area
3;10993162;Forel;Campagne
3;5223184;Forel;Campagne
4;29571;Forel;Campagne
4;12242;Forel;Campagne
4;30102;Forel;Campagne
4;16927;Forel;Campagne
4;30103;Forel;Campagne
4;12241;Forel;Campagne
4;3672;Forel;Campagne
4;18615;Forel;Campagne
4;31142;Forel;Campagne
4;9148;Forel;Campagne
4;29210636;Forel;Campagne
4;7991959;Forel;Campagne
4;3325173;Forel;Campagne
4;164252426;Forel;Campagne
4;3309973;Forel;Campagne
4;23501660;Forel;Campagne
4;23469463;Forel;Campagne
4;17421575;Forel;Campagne
4;5223172;Forel;Campagne
4;4416023;Forel;Campagne
4;30032406;Forel;Campagne
4;30032406;Forel;Campagne
4;10993156;Forel;Campagne
4;5223168;Forel;Campagne
4;5222913;Forel;Campagne
4;17421569;Forel;Campagne
4;4416003;Forel;Campagne
4;154965251;Forel;Campagne
4;30032426;Forel;Campagne
4;30032426;Forel;Campagne
4;5223184;Forel;Campagne
5;29571;Forel;Campagne
5;12242;Forel;Campagne
5;30102;Forel;Campagne
5;16927;Forel;Campagne
5;12241;Forel;Campagne
5;30103;Forel;Campagne
5;3672;Forel;Campagne
5;16963;Forel;Campagne
5;18615;Forel;Campagne
5;7991959;Forel;Campagne
5;29210638;Forel;Campagne
5;3325173;Forel;Campagne
5;164252426;Forel;Campagne
5;3309973;Forel;Campagne
5;23501660;Forel;Campagne
5;23469463;Forel;Campagne
5;2147483647;Forel;Campagne
5;17421575;Forel;Campagne
5;5223172;Forel;Campagne
5;5222917;Forel;Campagne
5;4416023;Forel;Campagne
5;30032406;Forel;Campagne
5;30032406;Forel;Campagne
5;4470295;Forel;Campagne
5;10993156;Forel;Campagne
5;5222913;Forel;Campagne
5;5223168;Forel;Campagne
5;17421569;Forel;Campagne
5;4431105;Forel;Campagne
5;4416003;Forel;Campagne
5;30032386;Forel;Campagne
5;30032386;Forel;Campagne
5;5199360;Forel;Campagne
5;154965251;Forel;Campagne
5;30032426;Forel;Campagne
5;30032426;Forel;Campagne
5;5223184;Forel;Campagne
5;5199376;Forel;Campagne
6;29571;Forel;Campagne
6;12242;Forel;Campagne
6;30102;Forel;Campagne
6;16927;Forel;Campagne
6;30103;Forel;Campagne
6;12241;Forel;Campagne
6;3672;Forel;Campagne
6;18615;Forel;Campagne
6;7991959;Forel;Campagne
6;29210636;Forel;Campagne
6;3325173;Forel;Campagne
6;164252426;Forel;Campagne
6;3309973;Forel;Campagne
6;23501660;Forel;Campagne
6;23469463;Forel;Campagne
6;17421575;Forel;Campagne
6;5223172;Forel;Campagne
6;30032406;Forel;Campagne
6;4416023;Forel;Campagne
6;30032406;Forel;Campagne
6;10993156;Forel;Campagne
6;5222913;Forel;Campagne
6;5223168;Forel;Campagne
6;17421569;Forel;Campagne
6;4416003;Forel;Campagne
6;154965251;Forel;Campagne
6;30032426;Forel;Campagne
6;30032426;Forel;Campagne
6;5223184;Forel;Campagne
6;5199376;Forel;Campagne
7;29571;Forel;Campagne
7;12242;Forel;Campagne
7;30102;Forel;Campagne
7;16927;Forel;Campagne
7;12241;Forel;Campagne
7;18615;Forel;Campagne
7;7991959;Forel;Campagne
7;29011211;Forel;Campagne
7;3325173;Forel;Campagne
7;3309973;Forel;Campagne
7;164252426;Forel;Campagne
7;23501660;Forel;Campagne
7;23469463;Forel;Campagne
7;17421575;Forel;Campagne
7;5222917;Forel;Campagne
7;4416023;Forel;Campagne
7;30032406;Forel;Campagne
7;30032406;Forel;Campagne
7;10993156;Forel;Campagne
7;17421569;Forel;Campagne
7;5223168;Forel;Campagne
7;5222913;Forel;Campagne
7;4416003;Forel;Campagne
7;30032386;Forel;Campagne
7;30032386;Forel;Campagne
7;154965251;Forel;Campagne
7;30032426;Forel;Campagne
7;30032426;Forel;Campagne
7;5223184;Forel;Campagne
7;11547154;Forel;Campagne
8;29571;Forel;Campagne
8;12242;Forel;Campagne
8;30102;Forel;Campagne
8;16927;Forel;Campagne
8;12241;Forel;Campagne
8;3672;Forel;Campagne
8;18615;Forel;Campagne
8;18613;Forel;Campagne
8;7991959;Forel;Campagne
8;29210636;Forel;Campagne
8;3325173;Forel;Campagne
8;164252427;Forel;Campagne
8;3309973;Forel;Campagne
8;23501660;Forel;Campagne
8;23469463;Forel;Campagne
8;17421575;Forel;Campagne
8;5223172;Forel;Campagne
8;5222917;Forel;Campagne
8;30032406;Forel;Campagne
8;30032406;Forel;Campagne
8;4416023;Forel;Campagne
8;4470295;Forel;Campagne
8;10993156;Forel;Campagne
8;17421569;Forel;Campagne
8;5222913;Forel;Campagne
8;5223168;Forel;Campagne
8;30032386;Forel;Campagne
8;30032386;Forel;Campagne
8;4416003;Forel;Campagne
8;5199360;Forel;Campagne
8;154965251;Forel;Campagne
8;4431105;Forel;Campagne
8;30032426;Forel;Campagne
8;30032426;Forel;Campagne
8;5223184;Forel;Campagne
8;11547154;Forel;Campagne
9;29571;Forel;Campagne
9;12242;Forel;Campagne
9;30102;Forel;Campagne
9;16927;Forel;Campagne
9;30103;Forel;Campagne
9;23281;Forel;Campagne
9;12241;Forel;Campagne
9;16963;Forel;Campagne
9;7991959;Forel;Campagne
9;29011211;Forel;Campagne
9;3325173;Forel;Campagne
9;164252427;Forel;Campagne
9;3309973;Forel;Campagne
9;164252426;Forel;Campagne
9;23501660;Forel;Campagne
9;23469463;Forel;Campagne
9;17421575;Forel;Campagne
9;5223172;Forel;Campagne
9;5222917;Forel;Campagne
9;5198596;Forel;Campagne
9;30032406;Forel;Campagne
9;4416023;Forel;Campagne
9;30032406;Forel;Campagne
9;4470295;Forel;Campagne
9;10993156;Forel;Campagne
9;17421569;Forel;Campagne
9;5222913;Forel;Campagne
9;4416003;Forel;Campagne
9;30032386;Forel;Campagne
9;30032386;Forel;Campagne
9;4431105;Forel;Campagne
9;154965251;Forel;Campagne
9;30032426;Forel;Campagne
9;30032426;Forel;Campagne
9;5223184;Forel;Campagne
9;5199376;Forel;Campagne
10;29571;Forel;Campagne
10;12242;Forel;Campagne
10;16927;Forel;Campagne
10;30103;Forel;Campagne
10;12241;Forel;Campagne
10;3672;Forel;Campagne
10;31142;Forel;Campagne
10;18615;Forel;Campagne
10;9148;Forel;Campagne
10;7434;Forel;Campagne
10;7991959;Forel;Campagne
10;29210636;Forel;Campagne
10;3325173;Forel;Campagne
10;164252427;Forel;Campagne
10;3309973;Forel;Campagne
10;164252426;Forel;Campagne
10;23501660;Forel;Campagne
10;23469463;Forel;Campagne
10;17421575;Forel;Campagne
10;5223172;Forel;Campagne
10;30032406;Forel;Campagne
10;30032406;Forel;Campagne
10;4416023;Forel;Campagne
10;17421569;Forel;Campagne
10;5223168;Forel;Campagne
10;5222913;Forel;Campagne
10;4416003;Forel;Campagne
10;30032386;Forel;Campagne
10;30032386;Forel;Campagne
10;154965251;Forel;Campagne
10;4431105;Forel;Campagne
10;30032426;Forel;Campagne
10;30032426;Forel;Campagne
10;5223184;Forel;Campagne
10;11547154;Forel;Campagne
11;29571;Forel;Campagne
11;12242;Forel;Campagne
11;30102;Forel;Campagne
11;30103;Forel;Campagne
11;16927;Forel;Campagne
11;23281;Forel;Campagne
11;12241;Forel;Campagne
11;16963;Forel;Campagne
11;30101;Forel;Campagne
11;7991959;Forel;Campagne
11;29210638;Forel;Campagne
11;3325173;Forel;Campagne
11;164252427;Forel;Campagne
11;164252426;Forel;Campagne
11;3309973;Forel;Campagne
11;23501660;Forel;Campagne
11;23469463;Forel;Campagne
11;17421575;Forel;Campagne
11;5223172;Forel;Campagne
11;5222917;Forel;Campagne
11;30032406;Forel;Campagne
11;4416023;Forel;Campagne
11;30032406;Forel;Campagne
11;10993156;Forel;Campagne
11;17421569;Forel;Campagne
11;5222913;Forel;Campagne
11;5223168;Forel;Campagne
11;5199360;Forel;Campagne
11;4416003;Forel;Campagne
11;30032386;Forel;Campagne
11;30032386;Forel;Campagne
11;154965251;Forel;Campagne
11;4431105;Forel;Campagne
11;10993162;Forel;Campagne
11;5223184;Forel;Campagne
11;5199376;Forel;Campagne
11;11547154;Forel;Campagne
12;29571;Forel;Campagne
12;12242;Forel;Campagne
12;30102;Forel;Campagne
12;16927;Forel;Campagne
12;30103;Forel;Campagne
12;12241;Forel;Campagne
12;31142;Forel;Campagne
12;18615;Forel;Campagne
12;7991959;Forel;Campagne
12;29011211;Forel;Campagne
12;3325173;Forel;Campagne
12;164252427;Forel;Campagne
12;164252426;Forel;Campagne
12;3309973;Forel;Campagne
12;23501660;Forel;Campagne
12;23469463;Forel;Campagne
12;17421575;Forel;Campagne
12;5223172;Forel;Campagne
12;5222917;Forel;Campagne
12;5198596;Forel;Campagne
12;30032406;Forel;Campagne
12;4416023;Forel;Campagne
12;30032406;Forel;Campagne
12;17421572;Forel;Campagne
12;17421569;Forel;Campagne
12;5223168;Forel;Campagne
12;5222913;Forel;Campagne
12;4416003;Forel;Campagne
12;5199360;Forel;Campagne
12;30032386;Forel;Campagne
12;30032386;Forel;Campagne
12;154965251;Forel;Campagne
12;4431105;Forel;Campagne
12;10993162;Forel;Campagne
12;5223184;Forel;Campagne
12;5199376;Forel;Campagne
12;11547154;Forel;Campagne
13;29571;Forel;Campagne
13;12242;Forel;Campagne
13;30102;Forel;Campagne
13;16927;Forel;Campagne
13;30103;Forel;Campagne
13;12241;Forel;Campagne
13;3672;Forel;Campagne
13;18615;Forel;Campagne
13;9148;Forel;Campagne
13;7434;Forel;Campagne
13;7991959;Forel;Campagne
13;29210636;Forel;Campagne
13;3325173;Forel;Campagne
13;164252427;Forel;Campagne
13;164252426;Forel;Campagne
13;3309973;Forel;Campagne
13;23501660;Forel;Campagne
13;23469463;Forel;Campagne
13;17421575;Forel;Campagne
13;5223172;Forel;Campagne
13;5222917;Forel;Campagne
13;4416023;Forel;Campagne
13;30032406;Forel;Campagne
13;30032406;Forel;Campagne
13;4470295;Forel;Campagne
13;17421572;Forel;Campagne
13;17421569;Forel;Campagne
13;5223168;Forel;Campagne
13;4416003;Forel;Campagne
13;30032386;Forel;Campagne
13;30032386;Forel;Campagne
13;154965251;Forel;Campagne
13;4431105;Forel;Campagne
13;10993162;Forel;Campagne
13;5223184;Forel;Campagne
13;5199376;Forel;Campagne
14;29571;Forel;Campagne
14;12242;Forel;Campagne
14;30102;Forel;Campagne
14;16927;Forel;Campagne
14;30103;Forel;Campagne
14;12241;Forel;Campagne
14;18615;Forel;Campagne
14;3672;Forel;Campagne
14;18613;Forel;Campagne
14;7991959;Forel;Campagne
14;29210638;Forel;Campagne
14;9861816;Forel;Campagne
14;164252427;Forel;Campagne
14;3309973;Forel;Campagne
14;23501660;Forel;Campagne
14;23469463;Forel;Campagne
14;17421575;Forel;Campagne
14;5223172;Forel;Campagne
14;5222917;Forel;Campagne
14;30032406;Forel;Campagne
14;4416023;Forel;Campagne
14;30032406;Forel;Campagne
14;10993156;Forel;Campagne
14;17421672;Forel;Campagne
14;17421569;Forel;Campagne
14;5223168;Forel;Campagne
14;5222913;Forel;Campagne
14;30032386;Forel;Campagne
14;30032386;Forel;Campagne
14;4416003;Forel;Campagne
14;4431105;Forel;Campagne
14;10993162;Forel;Campagne
14;5223184;Forel;Campagne
15;29571;Forel;Campagne
15;12242;Forel;Campagne
15;30102;Forel;Campagne
15;16927;Forel;Campagne
15;30103;Forel;Campagne
15;12241;Forel;Campagne
15;16963;Forel;Campagne
15;3672;Forel;Campagne
15;7991959;Forel;Campagne
15;29210636;Forel;Campagne
15;3325173;Forel;Campagne
15;164252427;Forel;Campagne
15;164252426;Forel;Campagne
15;3309973;Forel;Campagne
15;23501660;Forel;Campagne
15;23469463;Forel;Campagne
15;17421575;Forel;Campagne
15;30032406;Forel;Campagne
15;30032406;Forel;Campagne
15;4416023;Forel;Campagne
15;10993156;Forel;Campagne
15;17421569;Forel;Campagne
15;5222913;Forel;Campagne
15;5223168;Forel;Campagne
15;5199360;Forel;Campagne
15;4416003;Forel;Campagne
15;154965251;Forel;Campagne
15;30032426;Forel;Campagne
15;30032426;Forel;Campagne
15;5223184;Forel;Campagne
15;5199376;Forel;Campagne
1;12242;Essertes;Campagne
1;12241;Essertes;Campagne
1;3672;Essertes;Campagne
1;30102;Essertes;Campagne
1;31851;Essertes;Campagne
1;8124236;Essertes;Campagne
1;29028827;Essertes;Campagne
1;3311614;Essertes;Campagne
1;3308895;Essertes;Campagne
1;18100744;Essertes;Campagne
1;5223428;Essertes;Campagne
1;11547142;Essertes;Campagne
1;5222917;Essertes;Campagne
1;18515458;Essertes;Campagne
1;17849090;Essertes;Campagne
1;18508291;Essertes;Campagne
1;30032405;Essertes;Campagne
1;30032405;Essertes;Campagne
1;5223424;Essertes;Campagne
1;4460827;Essertes;Campagne
1;4416023;Essertes;Campagne
1;11547138;Essertes;Campagne
1;5222913;Essertes;Campagne
1;4421634;Essertes;Campagne
1;3471106;Essertes;Campagne
1;4421634;Essertes;Campagne
1;11547154;Essertes;Campagne
1;19077738;Essertes;Campagne
1;18508394;Essertes;Campagne
1;18515561;Essertes;Campagne
1;5223432;Essertes;Campagne
1;30032425;Essertes;Campagne
1;30032425;Essertes;Campagne
2;12242;Essertes;Campagne
2;12241;Essertes;Campagne
2;3672;Essertes;Campagne
2;30102;Essertes;Campagne
2;31851;Essertes;Campagne
2;8124236;Essertes;Campagne
2;29028827;Essertes;Campagne
2;3311614;Essertes;Campagne
2;3310814;Essertes;Campagne
2;17383426;Essertes;Campagne
2;18100744;Essertes;Campagne
2;5222917;Essertes;Campagne
2;11547142;Essertes;Campagne
2;17849090;Essertes;Campagne
2;30032405;Essertes;Campagne
2;18508291;Essertes;Campagne
2;30032405;Essertes;Campagne
2;5223424;Essertes;Campagne
2;4460827;Essertes;Campagne
2;17849096;Essertes;Campagne
2;11547138;Essertes;Campagne
2;5222913;Essertes;Campagne
2;30032385;Essertes;Campagne
2;4421634;Essertes;Campagne
2;4421634;Essertes;Campagne
2;3471106;Essertes;Campagne
2;30032385;Essertes;Campagne
2;11547154;Essertes;Campagne
2;19077738;Essertes;Campagne
2;18860906;Essertes;Campagne
2;18515560;Essertes;Campagne
2;18508394;Essertes;Campagne
2;5223432;Essertes;Campagne
2;4496169;Essertes;Campagne
3;12242;Essertes;Campagne
3;12241;Essertes;Campagne
3;3672;Essertes;Campagne
3;30102;Essertes;Campagne
3;31851;Essertes;Campagne
3;8124236;Essertes;Campagne
3;29028827;Essertes;Campagne
3;3311614;Essertes;Campagne
3;3308895;Essertes;Campagne
3;2147483647;Essertes;Campagne
3;18100744;Essertes;Campagne
3;5223428;Essertes;Campagne
3;11547142;Essertes;Campagne
3;5222917;Essertes;Campagne
3;18515458;Essertes;Campagne
3;17849090;Essertes;Campagne
3;30032405;Essertes;Campagne
3;19215874;Essertes;Campagne
3;30032405;Essertes;Campagne
3;4416023;Essertes;Campagne
3;5223424;Essertes;Campagne
3;4460827;Essertes;Campagne
3;5222913;Essertes;Campagne
3;11547138;Essertes;Campagne
3;4421634;Essertes;Campagne
3;3471106;Essertes;Campagne
3;4421634;Essertes;Campagne
3;30032385;Essertes;Campagne
3;30032385;Essertes;Campagne
3;11547154;Essertes;Campagne
3;18508394;Essertes;Campagne
3;5223432;Essertes;Campagne
3;30032425;Essertes;Campagne
3;30032425;Essertes;Campagne
3;4496169;Essertes;Campagne
4;12242;Essertes;Campagne
4;12241;Essertes;Campagne
4;3672;Essertes;Campagne
4;30102;Essertes;Campagne
4;31851;Essertes;Campagne
4;30103;Essertes;Campagne
4;8124236;Essertes;Campagne
4;29028827;Essertes;Campagne
4;3311614;Essertes;Campagne
4;3310814;Essertes;Campagne
4;5222917;Essertes;Campagne
4;11547142;Essertes;Campagne
4;5223428;Essertes;Campagne
4;30032405;Essertes;Campagne
4;30032405;Essertes;Campagne
4;4416023;Essertes;Campagne
4;18515458;Essertes;Campagne
4;17849090;Essertes;Campagne
4;5222913;Essertes;Campagne
4;5223424;Essertes;Campagne
4;4460827;Essertes;Campagne
4;11547138;Essertes;Campagne
4;18508294;Essertes;Campagne
4;3471106;Essertes;Campagne
4;4421634;Essertes;Campagne
4;4421634;Essertes;Campagne
4;30032385;Essertes;Campagne
4;30032385;Essertes;Campagne
4;11547154;Essertes;Campagne
4;18515560;Essertes;Campagne
4;18508394;Essertes;Campagne
4;19077738;Essertes;Campagne
4;5223432;Essertes;Campagne
4;30032425;Essertes;Campagne
4;30032425;Essertes;Campagne
5;12242;Essertes;Campagne
5;12241;Essertes;Campagne
5;3672;Essertes;Campagne
5;30102;Essertes;Campagne
5;31851;Essertes;Campagne
5;8124236;Essertes;Campagne
5;29028827;Essertes;Campagne
5;3311614;Essertes;Campagne
5;3308895;Essertes;Campagne
5;2147483647;Essertes;Campagne
5;17383426;Essertes;Campagne
5;18100744;Essertes;Campagne
5;5222917;Essertes;Campagne
5;11547142;Essertes;Campagne
5;30032405;Essertes;Campagne
5;30032405;Essertes;Campagne
5;4416023;Essertes;Campagne
5;18515458;Essertes;Campagne
5;17849090;Essertes;Campagne
5;5222913;Essertes;Campagne
5;5223424;Essertes;Campagne
5;11547138;Essertes;Campagne
5;4460827;Essertes;Campagne
5;30032385;Essertes;Campagne
5;3471106;Essertes;Campagne
5;30032385;Essertes;Campagne
5;11547154;Essertes;Campagne
5;19077738;Essertes;Campagne
5;18508394;Essertes;Campagne
5;5223432;Essertes;Campagne
6;12242;Essertes;Campagne
6;12241;Essertes;Campagne
6;3672;Essertes;Campagne
6;31851;Essertes;Campagne
6;8124236;Essertes;Campagne
6;29028827;Essertes;Campagne
6;3311614;Essertes;Campagne
6;3308895;Essertes;Campagne
6;8;Essertes;Campagne
6;17383426;Essertes;Campagne
6;18100744;Essertes;Campagne
6;11547142;Essertes;Campagne
6;5222917;Essertes;Campagne
6;5223428;Essertes;Campagne
6;30032405;Essertes;Campagne
6;30032405;Essertes;Campagne
6;18515458;Essertes;Campagne
6;17849090;Essertes;Campagne
6;5223424;Essertes;Campagne
6;4460827;Essertes;Campagne
6;4421634;Essertes;Campagne
6;30032385;Essertes;Campagne
6;4421634;Essertes;Campagne
6;30032385;Essertes;Campagne
6;3471106;Essertes;Campagne
6;11547154;Essertes;Campagne
6;18515560;Essertes;Campagne
6;19077738;Essertes;Campagne
6;18508394;Essertes;Campagne
6;5223432;Essertes;Campagne
6;30032425;Essertes;Campagne
6;30032425;Essertes;Campagne
6;4496169;Essertes;Campagne
7;12242;Essertes;Campagne
7;12241;Essertes;Campagne
7;3672;Essertes;Campagne
7;30102;Essertes;Campagne
7;31851;Essertes;Campagne
7;31142;Essertes;Campagne
7;203;Essertes;Campagne
7;30103;Essertes;Campagne
7;8124236;Essertes;Campagne
7;29028827;Essertes;Campagne
7;3311614;Essertes;Campagne
7;3308895;Essertes;Campagne
7;2147483647;Essertes;Campagne
7;18100744;Essertes;Campagne
7;18100743;Essertes;Campagne
7;5222917;Essertes;Campagne
7;5223428;Essertes;Campagne
7;11547142;Essertes;Campagne
7;30032405;Essertes;Campagne
7;30032405;Essertes;Campagne
7;17849090;Essertes;Campagne
7;18515458;Essertes;Campagne
7;4460827;Essertes;Campagne
7;18508291;Essertes;Campagne
7;5222913;Essertes;Campagne
7;5223424;Essertes;Campagne
7;11547138;Essertes;Campagne
7;3471106;Essertes;Campagne
7;4421634;Essertes;Campagne
7;4421634;Essertes;Campagne
7;30032385;Essertes;Campagne
7;30032385;Essertes;Campagne
7;11547154;Essertes;Campagne
7;18515560;Essertes;Campagne
7;18508394;Essertes;Campagne
7;19077738;Essertes;Campagne
7;18515561;Essertes;Campagne
7;5223432;Essertes;Campagne
7;30032425;Essertes;Campagne
7;30032425;Essertes;Campagne
8;12242;Essertes;Campagne
8;12241;Essertes;Campagne
8;3672;Essertes;Campagne
8;30102;Essertes;Campagne
8;31851;Essertes;Campagne
8;203;Essertes;Campagne
8;8124236;Essertes;Campagne
8;29028827;Essertes;Campagne
8;3311614;Essertes;Campagne
8;3308895;Essertes;Campagne
8;2147483647;Essertes;Campagne
8;18100744;Essertes;Campagne
8;5222917;Essertes;Campagne
8;11547142;Essertes;Campagne
8;30032405;Essertes;Campagne
8;30032405;Essertes;Campagne
8;17849090;Essertes;Campagne
8;5222913;Essertes;Campagne
8;5223424;Essertes;Campagne
8;18515458;Essertes;Campagne
8;18508291;Essertes;Campagne
8;11547138;Essertes;Campagne
8;3471106;Essertes;Campagne
8;4421634;Essertes;Campagne
8;4421634;Essertes;Campagne
8;11547154;Essertes;Campagne
8;19077738;Essertes;Campagne
8;18508394;Essertes;Campagne
8;18515560;Essertes;Campagne
8;5223432;Essertes;Campagne
8;30032425;Essertes;Campagne
8;30032425;Essertes;Campagne
9;12242;Essertes;Campagne
9;12241;Essertes;Campagne
9;3672;Essertes;Campagne
9;30102;Essertes;Campagne
9;31851;Essertes;Campagne
9;8124236;Essertes;Campagne
9;29028827;Essertes;Campagne
9;3311614;Essertes;Campagne
9;3310814;Essertes;Campagne
9;17383426;Essertes;Campagne
9;18100744;Essertes;Campagne
9;5222917;Essertes;Campagne
9;11547142;Essertes;Campagne
9;30032405;Essertes;Campagne
9;30032405;Essertes;Campagne
9;17849090;Essertes;Campagne
9;5223424;Essertes;Campagne
9;18515458;Essertes;Campagne
9;5222913;Essertes;Campagne
9;4460827;Essertes;Campagne
9;11547138;Essertes;Campagne
9;4470295;Essertes;Campagne
9;4421634;Essertes;Campagne
9;3471106;Essertes;Campagne
9;4421634;Essertes;Campagne
9;11547154;Essertes;Campagne
9;30032385;Essertes;Campagne
9;30032385;Essertes;Campagne
9;18508394;Essertes;Campagne
9;19077738;Essertes;Campagne
9;18515561;Essertes;Campagne
9;5223432;Essertes;Campagne
9;30032425;Essertes;Campagne
9;30032425;Essertes;Campagne
9;4496169;Essertes;Campagne
10;12242;Essertes;Campagne
10;12241;Essertes;Campagne
10;3672;Essertes;Campagne
10;30102;Essertes;Campagne
10;31851;Essertes;Campagne
10;8124236;Essertes;Campagne
10;29028827;Essertes;Campagne
10;3311614;Essertes;Campagne
10;3310814;Essertes;Campagne
10;18100744;Essertes;Campagne
10;5222917;Essertes;Campagne
10;30032405;Essertes;Campagne
10;30032405;Essertes;Campagne
10;17849090;Essertes;Campagne
10;4416023;Essertes;Campagne
10;5222913;Essertes;Campagne
10;5223424;Essertes;Campagne
10;18508291;Essertes;Campagne
10;18515458;Essertes;Campagne
10;11547138;Essertes;Campagne
10;4470295;Essertes;Campagne
10;3471106;Essertes;Campagne
10;4421634;Essertes;Campagne
10;4421634;Essertes;Campagne
10;11547154;Essertes;Campagne
10;30032385;Essertes;Campagne
10;30032385;Essertes;Campagne
10;19077738;Essertes;Campagne
10;18508394;Essertes;Campagne
10;5223432;Essertes;Campagne
10;30032425;Essertes;Campagne
10;30032425;Essertes;Campagne
11;12242;Essertes;Campagne
11;12241;Essertes;Campagne
11;3672;Essertes;Campagne
11;31851;Essertes;Campagne
11;8124236;Essertes;Campagne
11;29028827;Essertes;Campagne
11;3311614;Essertes;Campagne
11;3308895;Essertes;Campagne
11;2147483647;Essertes;Campagne
11;18100744;Essertes;Campagne
11;11547142;Essertes;Campagne
11;5222917;Essertes;Campagne
11;5223428;Essertes;Campagne
11;19215877;Essertes;Campagne
11;30032405;Essertes;Campagne
11;30032405;Essertes;Campagne
11;17849090;Essertes;Campagne
11;4416023;Essertes;Campagne
11;18515458;Essertes;Campagne
11;5222913;Essertes;Campagne
11;5223424;Essertes;Campagne
11;4460827;Essertes;Campagne
11;11547138;Essertes;Campagne
11;4470295;Essertes;Campagne
11;4421634;Essertes;Campagne
11;3471106;Essertes;Campagne
11;4421634;Essertes;Campagne
11;30032385;Essertes;Campagne
11;30032385;Essertes;Campagne
11;11547154;Essertes;Campagne
11;18515560;Essertes;Campagne
11;19077738;Essertes;Campagne
11;18508394;Essertes;Campagne
11;18515561;Essertes;Campagne
11;5223432;Essertes;Campagne
11;30032425;Essertes;Campagne
11;30032425;Essertes;Campagne
12;12242;Essertes;Campagne
12;12241;Essertes;Campagne
12;3672;Essertes;Campagne
12;30102;Essertes;Campagne
12;31851;Essertes;Campagne
12;8124236;Essertes;Campagne
12;29028827;Essertes;Campagne
12;3309046;Essertes;Campagne
12;3308895;Essertes;Campagne
12;2147483647;Essertes;Campagne
12;17383426;Essertes;Campagne
12;18100744;Essertes;Campagne
12;11547142;Essertes;Campagne
12;5222917;Essertes;Campagne
12;4416023;Essertes;Campagne
12;30032405;Essertes;Campagne
12;30032405;Essertes;Campagne
12;18515458;Essertes;Campagne
12;17849090;Essertes;Campagne
12;5223424;Essertes;Campagne
12;5222913;Essertes;Campagne
12;11547138;Essertes;Campagne
12;3471106;Essertes;Campagne
12;4421634;Essertes;Campagne
12;4421634;Essertes;Campagne
12;30032385;Essertes;Campagne
12;30032385;Essertes;Campagne
12;18508394;Essertes;Campagne
12;19077738;Essertes;Campagne
12;5223432;Essertes;Campagne
12;30032425;Essertes;Campagne
12;30032425;Essertes;Campagne
13;12242;Essertes;Campagne
13;12241;Essertes;Campagne
13;3672;Essertes;Campagne
13;30102;Essertes;Campagne
13;31851;Essertes;Campagne
13;8124236;Essertes;Campagne
13;29028827;Essertes;Campagne
13;9861815;Essertes;Campagne
13;3308895;Essertes;Campagne
13;2147483647;Essertes;Campagne
13;18100744;Essertes;Campagne
13;5222917;Essertes;Campagne
13;11547142;Essertes;Campagne
13;5223428;Essertes;Campagne
13;30032405;Essertes;Campagne
13;30032405;Essertes;Campagne
13;4416023;Essertes;Campagne
13;19215877;Essertes;Campagne
13;17849090;Essertes;Campagne
13;5223424;Essertes;Campagne
13;5222913;Essertes;Campagne
13;18515458;Essertes;Campagne
13;11547138;Essertes;Campagne
13;4460827;Essertes;Campagne
13;18515461;Essertes;Campagne
13;18508291;Essertes;Campagne
13;4470295;Essertes;Campagne
13;3471126;Essertes;Campagne
13;4421634;Essertes;Campagne
13;3471106;Essertes;Campagne
13;4421634;Essertes;Campagne
13;30032385;Essertes;Campagne
13;30032385;Essertes;Campagne
13;11547154;Essertes;Campagne
13;18508394;Essertes;Campagne
13;5223432;Essertes;Campagne
13;30032425;Essertes;Campagne
13;30032425;Essertes;Campagne
13;4496169;Essertes;Campagne
14;12242;Essertes;Campagne
14;12241;Essertes;Campagne
14;3672;Essertes;Campagne
14;30102;Essertes;Campagne
14;203;Essertes;Campagne
14;8124236;Essertes;Campagne
14;29028827;Essertes;Campagne
14;3309046;Essertes;Campagne
14;3308895;Essertes;Campagne
14;32;Essertes;Campagne
14;18100744;Essertes;Campagne
14;5222917;Essertes;Campagne
14;11547142;Essertes;Campagne
14;4416023;Essertes;Campagne
14;30032405;Essertes;Campagne
14;30032405;Essertes;Campagne
14;17849090;Essertes;Campagne
14;5222913;Essertes;Campagne
14;18515458;Essertes;Campagne
14;5223424;Essertes;Campagne
14;11547138;Essertes;Campagne
14;18508294;Essertes;Campagne
14;4421634;Essertes;Campagne
14;3471106;Essertes;Campagne
14;4421634;Essertes;Campagne
14;19077738;Essertes;Campagne
14;18508394;Essertes;Campagne
14;5223432;Essertes;Campagne
14;30032425;Essertes;Campagne
14;30032425;Essertes;Campagne
14;4496169;Essertes;Campagne
15;12242;Essertes;Campagne
15;12241;Essertes;Campagne
15;3672;Essertes;Campagne
15;30102;Essertes;Campagne
15;31851;Essertes;Campagne
15;8124236;Essertes;Campagne
15;29028827;Essertes;Campagne
15;9861815;Essertes;Campagne
15;3308895;Essertes;Campagne
15;17383426;Essertes;Campagne
15;18100744;Essertes;Campagne
15;5222917;Essertes;Campagne
15;11547142;Essertes;Campagne
15;5223428;Essertes;Campagne
15;30032405;Essertes;Campagne
15;30032405;Essertes;Campagne
15;4416023;Essertes;Campagne
15;18515458;Essertes;Campagne
15;17849090;Essertes;Campagne
15;5223424;Essertes;Campagne
15;11547138;Essertes;Campagne
